chain_id,nparticles,dim,dt,eta,alpha,energy,std_error,variance,scaled_energy,scaled_std_error,scaled_variance,accept_rate,nsamples,total_cycles,tuning_cycles,optimize_cycles,warmup_cycles,scale
3,100,3,,0.01,0.5,241.42149999999995,0.0,2.9103830456733704e-11,2.4142149999999996,0.0,2.9103830456733704e-11,0.250030517578125,32768,40768,7000,1000,0,0.07290000000000002
4,100,3,,0.01,0.4983815764953887,241.36395575431644,0.022401585195064255,0.047355360838992056,2.4136395575431644,0.022401585195064255,0.047355360838992056,0.461639404296875,32768,96768,14000,50000,0,0.05390550000000001
1,100,3,,0.01,0.5004855729195063,241.41557702071626,0.007717286936304276,0.004931119467073586,2.4141557702071625,0.007717286936304276,0.004931119467073586,0.35888671875,32768,91768,9000,50000,0,0.06050000000000001
2,100,3,,0.01,0.5033456794359707,241.30821709224105,0.05009051966829088,0.2054551868859562,2.4130821709224106,0.05009051966829088,0.2054551868859562,0.360504150390625,32768,90768,8000,50000,0,0.06050000000000001
3,100,3,,0.01,0.5,241.42149999999995,0.0,2.9103830456733704e-11,2.4142149999999996,0.0,2.9103830456733704e-11,0.382965087890625,32768,47768,14000,1000,0,0.05989500000000002
4,100,3,,0.01,0.5004352364997713,241.40703531242485,0.009131587007706284,0.004231456965499092,2.4140703531242487,0.009131587007706284,0.004231456965499092,0.3072509765625,32768,93768,11000,50000,0,0.06655000000000001
1,100,3,,0.01,0.5018266833624984,241.48726073262793,0.023978816305437977,0.052544750236847904,2.4148726073262794,0.023978816305437977,0.052544750236847904,0.3780517578125,32768,90768,8000,50000,0,0.06050000000000001
2,100,3,,0.01,0.5027936012930924,241.36609448390038,0.04648119346236974,0.17148518588510342,2.4136609448390036,0.04648119346236974,0.17148518588510342,0.360870361328125,32768,92768,10000,50000,0,0.05989500000000002
3,100,3,,0.01,0.5001890691300455,241.42070338339357,0.0034383772028511984,0.0005563552040257491,2.414207033833936,0.0034383772028511984,0.0005563552040257491,0.288970947265625,32768,93768,11000,50000,0,0.07217100000000003
4,100,3,,0.01,0.5,241.42149999999995,0.0,2.9103830456733704e-11,2.4142149999999996,0.0,2.9103830456733704e-11,0.383697509765625,32768,41768,8000,1000,0,0.06050000000000001
