chain_id,nparticles,dim,scale,eta,alpha,energy,std_error,variance,scaled_energy,scaled_std_error,scaled_variance,accept_rate,nsamples,total_cycles,warmup_cycles,tuning_cycles,optimize_cycles
11,1,3,0.9,0.01,1.0,1.963720369735825,0.02520532158440672,0.7424007325201845,1.963720369735825,0.02520532158440672,0.7424007325201845,0.20945,20000,68000,68000,8000,0
12,1,3,0.9,0.01,1.0,1.914855645005237,0.02623535831325949,0.8056065493465141,1.914855645005237,0.02623535831325949,0.8056065493465141,0.2185,20000,70000,70000,10000,0
13,1,3,0.9,0.01,1.0,1.8472413731517066,0.027690139432135503,0.8914881761254132,1.8472413731517066,0.027690139432135503,0.8914881761254132,0.22825,20000,68000,68000,8000,0
14,1,3,0.9,0.01,1.0,1.8848693685466227,0.027785498887823227,0.8652863134029287,1.8848693685466227,0.027785498887823227,0.8652863134029287,0.2223,20000,68000,68000,8000,0
15,1,3,0.81,0.01,1.0,1.8935406278163567,0.024105950513747525,0.8686844445587707,1.8935406278163567,0.024105950513747525,0.8686844445587707,0.2609,20000,74000,74000,14000,0
16,1,3,0.9,0.01,1.0,1.8760228926295068,0.02405994519287065,0.8244169162490129,1.8760228926295068,0.02405994519287065,0.8244169162490129,0.21895,20000,68000,68000,8000,0
1,10,3,0.7290000000000001,0.01,0.1,39.26662319502336,0.9327319487127068,164.06962665437618,3.9266623195023356,0.9327319487127068,164.06962665437618,0.23805,20000,72000,72000,12000,0
2,10,3,0.7290000000000001,0.01,0.1,38.09753691949174,0.6129906341247588,117.4045262489758,3.8097536919491737,0.6129906341247588,117.4045262489758,0.24165,20000,72000,72000,12000,0
3,10,3,0.7290000000000001,0.01,0.1,37.75772960569705,0.730757419104603,125.91291288778666,3.775772960569705,0.730757419104603,125.91291288778666,0.2433,20000,74000,74000,14000,0
4,10,3,0.7290000000000001,0.01,0.1,38.65585238785659,0.68955377497646,129.42529881039377,3.865585238785659,0.68955377497646,129.42529881039377,0.2298,20000,72000,72000,12000,0
5,10,3,0.7290000000000001,0.01,0.1,38.387903903368304,0.6259734004068549,121.59399842952962,3.8387903903368303,0.6259734004068549,121.59399842952962,0.23725,20000,72000,72000,12000,0
6,10,3,0.7290000000000001,0.01,0.1,37.870987503290124,0.7763383744452204,123.25187049747274,3.7870987503290126,0.7763383744452204,123.25187049747274,0.23725,20000,72000,72000,12000,0
7,10,3,0.7290000000000001,0.01,0.1,38.821427708203785,0.6619670416437147,117.14059712159246,3.8821427708203786,0.6619670416437147,117.14059712159246,0.2294,20000,72000,72000,12000,0
8,10,3,0.7290000000000001,0.01,0.1,37.59309152731979,0.6924609858756298,118.14239431518217,3.759309152731979,0.6924609858756298,118.14239431518217,0.2295,20000,72000,72000,12000,0
9,10,3,0.7290000000000001,0.01,0.1,39.37663684199497,0.7290222919197393,126.64075864565916,3.937663684199497,0.7290222919197393,126.64075864565916,0.22995,20000,72000,72000,12000,0
10,10,3,0.7290000000000001,0.01,0.1,39.51174245891938,0.9645946083773637,160.66938372700474,3.951174245891938,0.9645946083773637,160.66938372700474,0.22335,20000,72000,72000,12000,0
11,10,3,0.7290000000000001,0.01,0.1,39.71435148214769,0.6690239899333026,129.45596836874324,3.971435148214769,0.6690239899333026,129.45596836874324,0.2395,20000,72000,72000,12000,0
12,10,3,0.6561000000000001,0.01,0.1,38.375562363468845,0.7263110898589147,142.04256565827745,3.8375562363468845,0.7263110898589147,142.04256565827745,0.29575,20000,76000,76000,16000,0
13,10,3,0.7290000000000001,0.01,0.1,38.16366491357227,0.6940759413379456,121.75872058077584,3.816366491357227,0.6940759413379456,121.75872058077584,0.23875,20000,72000,72000,12000,0
14,10,3,0.6561000000000001,0.01,0.1,39.037724879734455,0.8765661032550762,159.00964446320268,3.9037724879734457,0.8765661032550762,159.00964446320268,0.2843,20000,74000,74000,14000,0
15,10,3,0.7290000000000001,0.01,0.1,38.151295201037335,0.6967587446527425,122.7213536221027,3.8151295201037336,0.6967587446527425,122.7213536221027,0.22085,20000,74000,74000,14000,0
16,10,3,0.7290000000000001,0.01,0.1,38.15745361719513,0.6750642815174871,123.20878603538017,3.815745361719513,0.6750642815174871,123.20878603538017,0.2361,20000,72000,72000,12000,0
1,10,3,0.5,0.01,0.2,22.19165248578932,0.29704349356477433,24.79743676455388,2.219165248578932,0.29704349356477433,24.79743676455388,0.2573,20000,68000,68000,8000,0
2,10,3,0.5,0.01,0.2,21.59324412758454,0.3544077013476487,26.371568515132367,2.159324412758454,0.3544077013476487,26.371568515132367,0.2547,20000,68000,68000,8000,0
3,10,3,0.5,0.01,0.2,21.825234759735352,0.3083573256232973,25.24320370380076,2.182523475973535,0.3083573256232973,25.24320370380076,0.2482,20000,68000,68000,8000,0
4,10,3,0.5,0.01,0.2,21.722097648675486,0.33984353697557906,26.2649194213476,2.1722097648675485,0.33984353697557906,26.2649194213476,0.247,20000,68000,68000,8000,0
5,10,3,0.5,0.01,0.2,22.08275929407507,0.47246921317579016,30.86527688694565,2.208275929407507,0.47246921317579016,30.86527688694565,0.2453,20000,68000,68000,8000,0
6,10,3,0.5,0.01,0.2,21.577741114101606,0.32217273023058485,23.432543901022655,2.1577741114101605,0.32217273023058485,23.432543901022655,0.2458,20000,68000,68000,8000,0
7,10,3,0.5,0.01,0.2,21.795143068987514,0.3181765484248228,24.72314959964274,2.1795143068987515,0.3181765484248228,24.72314959964274,0.25285,20000,68000,68000,8000,0
8,10,3,0.5,0.01,0.2,21.958855567232455,0.27600552332236117,24.214824683333404,2.1958855567232454,0.27600552332236117,24.214824683333404,0.24745,20000,68000,68000,8000,0
9,10,3,0.5,0.01,0.2,21.455169397857947,0.3350765957747848,25.412942022390723,2.1455169397857947,0.3350765957747848,25.412942022390723,0.25005,20000,68000,68000,8000,0
10,10,3,0.5,0.01,0.2,21.76785171593986,0.34512490575569016,27.522999617186088,2.176785171593986,0.34512490575569016,27.522999617186088,0.25105,20000,68000,68000,8000,0
11,10,3,0.5,0.01,0.2,21.66941118525369,0.4163164873548367,27.052802244140537,2.166941118525369,0.4163164873548367,27.052802244140537,0.25095,20000,68000,68000,8000,0
12,10,3,0.5,0.01,0.2,21.51247054491833,0.2836718830028446,22.50236154967382,2.151247054491833,0.2836718830028446,22.50236154967382,0.25275,20000,68000,68000,8000,0
13,10,3,0.5,0.01,0.2,21.588567093759057,0.44839266569643405,28.611215354703063,2.1588567093759057,0.44839266569643405,28.611215354703063,0.24555,20000,68000,68000,8000,0
14,10,3,0.5,0.01,0.2,21.585839132468948,0.352640647538583,27.724066173859967,2.1585839132468947,0.352640647538583,27.724066173859967,0.2505,20000,68000,68000,8000,0
15,10,3,0.5,0.01,0.2,21.586333998584845,0.33545156637501017,27.462565749310727,2.1586333998584846,0.33545156637501017,27.462565749310727,0.24685,20000,68000,68000,8000,0
16,10,3,0.5,0.01,0.2,21.747693364349946,0.36207556942784735,27.896225404626136,2.1747693364349945,0.36207556942784735,27.896225404626136,0.24435,20000,68000,68000,8000,0
1,10,3,0.405,0.01,0.30000000000000004,16.875970532194373,0.17696753014441655,7.344569178969778,1.6875970532194373,0.17696753014441655,7.344569178969778,0.2426,20000,74000,74000,14000,0
2,10,3,0.405,0.01,0.30000000000000004,16.800789460664316,0.20172616863828016,6.827758587054063,1.6800789460664316,0.20172616863828016,6.827758587054063,0.25065,20000,72000,72000,12000,0
3,10,3,0.3138428376721002,0.01,0.30000000000000004,16.684706383195948,0.18862805041670078,10.104849546675894,1.6684706383195949,0.18862805041670078,10.104849546675894,0.39545,20000,92000,92000,32000,0
4,10,3,0.405,0.01,0.30000000000000004,16.812063668568207,0.17050908189154362,6.684424919746903,1.6812063668568207,0.17050908189154362,6.684424919746903,0.25095,20000,72000,72000,12000,0
5,10,3,0.28531167061100016,0.01,0.30000000000000004,16.74698047407614,0.34025496423941026,15.325391725706254,1.6746980474076139,0.34025496423941026,15.325391725706254,0.43865,20000,90000,90000,30000,0
6,10,3,0.405,0.01,0.30000000000000004,16.866869857142397,0.16039201665737307,6.829562083814949,1.6866869857142397,0.16039201665737307,6.829562083814949,0.25205,20000,74000,74000,14000,0
7,10,3,0.405,0.01,0.30000000000000004,16.859996233336027,0.1649797246193108,6.221513493288228,1.6859996233336028,0.1649797246193108,6.221513493288228,0.2531,20000,74000,74000,14000,0
8,10,3,0.405,0.01,0.30000000000000004,17.09358191078041,0.2550545537650844,9.487635522616245,1.709358191078041,0.2550545537650844,9.487635522616245,0.2535,20000,76000,76000,16000,0
9,10,3,0.405,0.01,0.30000000000000004,16.9151564947818,0.17735803455304186,6.7924969026427675,1.69151564947818,0.17735803455304186,6.7924969026427675,0.24985,20000,72000,72000,12000,0
10,10,3,0.3138428376721002,0.01,0.30000000000000004,17.153517337746727,0.32424779536866694,13.715314094151495,1.7153517337746726,0.32424779536866694,13.715314094151495,0.38865,20000,94000,94000,34000,0
11,10,3,0.405,0.01,0.30000000000000004,17.208048204389097,0.1540754850873596,6.365598616535522,1.7208048204389097,0.1540754850873596,6.365598616535522,0.2602,20000,74000,74000,14000,0
12,10,3,0.405,0.01,0.30000000000000004,16.800574833644472,0.17056846159659864,6.685149465245331,1.6800574833644473,0.17056846159659864,6.685149465245331,0.2388,20000,72000,72000,12000,0
13,10,3,0.405,0.01,0.30000000000000004,16.695746453350935,0.16293646974396886,6.330123333450047,1.6695746453350935,0.16293646974396886,6.330123333450047,0.26595,20000,76000,76000,16000,0
14,10,3,0.405,0.01,0.30000000000000004,16.980332218722054,0.1602608937131154,5.9904395889702755,1.6980332218722054,0.1602608937131154,5.9904395889702755,0.2587,20000,72000,72000,12000,0
15,10,3,0.405,0.01,0.30000000000000004,16.811610598131946,0.14699859159590872,5.308035886479217,1.6811610598131945,0.14699859159590872,5.308035886479217,0.2474,20000,74000,74000,14000,0
16,10,3,0.36450000000000005,0.01,0.30000000000000004,16.821800713621617,0.21348595867809902,7.976890226265198,1.6821800713621617,0.21348595867809902,7.976890226265198,0.3157,20000,80000,80000,20000,0
1,10,3,0.36450000000000005,0.01,0.4,15.325348999041916,0.06685917693738028,1.0013427693226902,1.5325348999041917,0.06685917693738028,1.0013427693226902,0.2283,20000,74000,74000,14000,0
2,10,3,0.25937424601000014,0.01,0.4,15.554687178706763,0.1242290819641468,2.8710692680861314,1.5554687178706763,0.1242290819641468,2.8710692680861314,0.4129,20000,90000,90000,30000,0
3,10,3,0.25937424601000014,0.01,0.4,15.37255894744354,0.09177695993876124,2.1723656743444053,1.537255894744354,0.09177695993876124,2.1723656743444053,0.4112,20000,90000,90000,30000,0
4,10,3,0.25937424601000014,0.01,0.4,15.31933127574984,0.09016988219540156,1.9277732587885907,1.5319331275749841,0.09016988219540156,1.9277732587885907,0.4223,20000,90000,90000,30000,0
5,10,3,0.36450000000000005,0.01,0.4,15.398540584377077,0.06493422468981103,1.1568118990115863,1.5398540584377076,0.06493422468981103,1.1568118990115863,0.22065,20000,74000,74000,14000,0
6,10,3,0.36450000000000005,0.01,0.4,15.417304832330046,0.07559664134781438,1.242308038258244,1.5417304832330045,0.07559664134781438,1.242308038258244,0.2302,20000,76000,76000,16000,0
7,10,3,0.25937424601000014,0.01,0.4,15.476700103903733,0.11028788663704876,2.685570393196798,1.5476700103903733,0.11028788663704876,2.685570393196798,0.39725,20000,88000,88000,28000,0
8,10,3,0.28531167061100016,0.01,0.4,15.28400005999572,0.07701955944768805,1.598914124290161,1.528400005999572,0.07701955944768805,1.598914124290161,0.3682,20000,90000,90000,30000,0
9,10,3,0.25937424601000014,0.01,0.4,15.371070170511667,0.12020149404622742,2.190624716833213,1.5371070170511667,0.12020149404622742,2.190624716833213,0.4086,20000,88000,88000,28000,0
10,10,3,0.25937424601000014,0.01,0.4,15.274818980008842,0.12130405278263745,2.37216012188037,1.5274818980008842,0.12130405278263745,2.37216012188037,0.42105,20000,88000,88000,28000,0
11,10,3,0.36450000000000005,0.01,0.4,15.488688521857041,0.07817010912698251,1.4071720532637926,1.5488688521857041,0.07817010912698251,1.4071720532637926,0.23475,20000,74000,74000,14000,0
12,10,3,0.25937424601000014,0.01,0.4,15.382617842537053,0.11254253226220332,2.467594353704584,1.5382617842537054,0.11254253226220332,2.467594353704584,0.4013,20000,88000,88000,28000,0
13,10,3,0.25937424601000014,0.01,0.4,15.420329127887976,0.1393056071632292,2.39490595266588,1.5420329127887977,0.1393056071632292,2.39490595266588,0.40415,20000,88000,88000,28000,0
14,10,3,0.25937424601000014,0.01,0.4,15.300842209795068,0.12103290761357209,2.385875733850014,1.5300842209795067,0.12103290761357209,2.385875733850014,0.4287,20000,88000,88000,28000,0
15,10,3,0.36450000000000005,0.01,0.4,15.234042180036255,0.0544074029341817,0.9199697340624198,1.5234042180036256,0.0544074029341817,0.9199697340624198,0.24,20000,76000,76000,16000,0
16,10,3,0.36450000000000005,0.01,0.4,15.387520745101181,0.07903731020372512,1.3068718416695617,1.5387520745101182,0.07903731020372512,1.3068718416695617,0.23115,20000,76000,76000,16000,0
1,10,3,0.23579476910000013,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.41325,20000,90000,90000,30000,0
2,10,3,0.23579476910000013,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.39955,20000,86000,86000,26000,0
3,10,3,0.2143588810000001,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.45665,20000,84000,84000,24000,0
4,10,3,0.2143588810000001,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.4628,20000,84000,84000,24000,0
5,10,3,0.25937424601000014,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.3536,20000,94000,94000,34000,0
6,10,3,0.23579476910000013,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.4073,20000,88000,88000,28000,0
7,10,3,0.23579476910000013,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.40545,20000,86000,86000,26000,0
8,10,3,0.25937424601000014,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.36805,20000,90000,90000,30000,0
9,10,3,0.23579476910000013,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.402,20000,86000,86000,26000,0
10,10,3,0.23579476910000013,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.4062,20000,86000,86000,26000,0
11,10,3,0.23579476910000013,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.40175,20000,90000,90000,30000,0
12,10,3,0.32805000000000006,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.2332,20000,76000,76000,16000,0
13,10,3,0.23579476910000013,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.4136,20000,86000,86000,26000,0
14,10,3,0.23579476910000013,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.41065,20000,86000,86000,26000,0
15,10,3,0.25937424601000014,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.3471,20000,96000,96000,36000,0
16,10,3,0.25,0.01,0.5,15.0,0.0,0.0,1.5,0.0,0.0,0.3773,20000,70000,70000,10000,0
1,10,3,0.2143588810000001,0.01,0.6,15.327678353614887,0.06687089014943692,1.347804819164054,1.5327678353614886,0.06687089014943692,1.347804819164054,0.40685,20000,84000,84000,24000,0
2,10,3,0.23579476910000013,0.01,0.6,15.384386754075228,0.07429964628999497,1.0920254540780832,1.5384386754075228,0.07429964628999497,1.0920254540780832,0.3575,20000,88000,88000,28000,0
3,10,3,0.2143588810000001,0.01,0.6,15.106468168873537,0.07702527491254622,1.4549801185993942,1.5106468168873537,0.07702527491254622,1.4549801185993942,0.3915,20000,84000,84000,24000,0
4,10,3,0.1948717100000001,0.01,0.6,15.307873461526434,0.08007403104184871,1.4660680473934633,1.5307873461526433,0.08007403104184871,1.4660680473934633,0.46295,20000,82000,82000,22000,0
5,10,3,0.2143588810000001,0.01,0.6,15.258812078525722,0.06989989505397974,1.4505041143472397,1.525881207852572,0.06989989505397974,1.4505041143472397,0.4081,20000,86000,86000,26000,0
6,10,3,0.2143588810000001,0.01,0.6,15.317581103271912,0.06626358965063245,1.2147217785410476,1.5317581103271913,0.06626358965063245,1.2147217785410476,0.4011,20000,84000,84000,24000,0
7,10,3,0.1948717100000001,0.01,0.6,15.273369685255265,0.09265905333697166,1.7042634252726145,1.5273369685255265,0.09265905333697166,1.7042634252726145,0.45555,20000,82000,82000,22000,0
8,10,3,0.2143588810000001,0.01,0.6,15.25579434938394,0.07209729065100082,1.2683920773692705,1.525579434938394,0.07209729065100082,1.2683920773692705,0.4071,20000,84000,84000,24000,0
9,10,3,0.2143588810000001,0.01,0.6,15.124971199909677,0.12335071611181028,2.1254691167470696,1.5124971199909676,0.12335071611181028,2.1254691167470696,0.396,20000,84000,84000,24000,0
10,10,3,0.2143588810000001,0.01,0.6,15.110161281494493,0.11057710110375878,2.209526829177207,1.5110161281494494,0.11057710110375878,2.209526829177207,0.41165,20000,84000,84000,24000,0
11,10,3,0.1948717100000001,0.01,0.6,15.287120529172116,0.08200909026575978,1.5387421819293081,1.5287120529172116,0.08200909026575978,1.5387421819293081,0.4606,20000,82000,82000,22000,0
12,10,3,0.23579476910000013,0.01,0.6,15.32240502846951,0.0694419382886417,1.3176165113986826,1.532240502846951,0.0694419382886417,1.3176165113986826,0.3542,20000,90000,90000,30000,0
13,10,3,0.2143588810000001,0.01,0.6,15.195690899470273,0.06653888183126046,1.1943319583241987,1.5195690899470273,0.06653888183126046,1.1943319583241987,0.4009,20000,84000,84000,24000,0
14,10,3,0.2143588810000001,0.01,0.6,15.235109129123954,0.08574107289661932,1.4736820649022206,1.5235109129123954,0.08574107289661932,1.4736820649022206,0.39385,20000,84000,84000,24000,0
15,10,3,0.2143588810000001,0.01,0.6,15.313166635453141,0.07542103309873181,1.3042225254782807,1.5313166635453141,0.07542103309873181,1.3042225254782807,0.4115,20000,84000,84000,24000,0
16,10,3,0.1948717100000001,0.01,0.6,15.386339553224836,0.07881203796229722,1.5136238234904624,1.5386339553224837,0.07881203796229722,1.5136238234904624,0.45735,20000,84000,84000,24000,0
1,10,3,0.1948717100000001,0.01,0.7000000000000001,15.936338697341712,0.14704426271098117,4.873104398405417,1.5936338697341712,0.14704426271098117,4.873104398405417,0.41085,20000,82000,82000,22000,0
2,10,3,0.1948717100000001,0.01,0.7000000000000001,15.973643602344277,0.12935383290527058,4.049095466937672,1.5973643602344276,0.12935383290527058,4.049095466937672,0.416,20000,86000,86000,26000,0
3,10,3,0.2143588810000001,0.01,0.7000000000000001,16.1121530920154,0.12438087914331976,3.984114350001903,1.61121530920154,0.12438087914331976,3.984114350001903,0.3699,20000,86000,86000,26000,0
4,10,3,0.1948717100000001,0.01,0.7000000000000001,15.907720897733377,0.2063465223143443,5.577208901145497,1.5907720897733377,0.2063465223143443,5.577208901145497,0.4219,20000,84000,84000,24000,0
5,10,3,0.2143588810000001,0.01,0.7000000000000001,16.099505227996175,0.09823087170039335,3.2965203883186973,1.6099505227996176,0.09823087170039335,3.2965203883186973,0.3799,20000,88000,88000,28000,0
6,10,3,0.2143588810000001,0.01,0.7000000000000001,16.002403886733703,0.12800860784664692,3.678327131253127,1.6002403886733703,0.12800860784664692,3.678327131253127,0.35745,20000,88000,88000,28000,0
7,10,3,0.2143588810000001,0.01,0.7000000000000001,15.38914505209283,0.18753925529156726,6.75697497183063,1.538914505209283,0.18753925529156726,6.75697497183063,0.35265,20000,84000,84000,24000,0
8,10,3,0.1948717100000001,0.01,0.7000000000000001,16.227208905807743,0.11619228663875894,3.8699349624804995,1.6227208905807742,0.11619228663875894,3.8699349624804995,0.43095,20000,82000,82000,22000,0
9,10,3,0.1948717100000001,0.01,0.7000000000000001,15.649799491692814,0.3115517895140214,9.650118864157918,1.5649799491692815,0.3115517895140214,9.650118864157918,0.40885,20000,82000,82000,22000,0
10,10,3,0.1948717100000001,0.01,0.7000000000000001,15.929626480729805,0.12059689806510099,4.445041495140657,1.5929626480729806,0.12059689806510099,4.445041495140657,0.4143,20000,84000,84000,24000,0
11,10,3,0.1948717100000001,0.01,0.7000000000000001,15.426466947050859,0.18965082041198086,7.988335760915959,1.5426466947050859,0.18965082041198086,7.988335760915959,0.40345,20000,82000,82000,22000,0
12,10,3,0.1948717100000001,0.01,0.7000000000000001,15.491457834151591,0.17008336527578047,6.713020331581504,1.5491457834151592,0.17008336527578047,6.713020331581504,0.4074,20000,84000,84000,24000,0
13,10,3,0.2143588810000001,0.01,0.7000000000000001,15.798984375735792,0.13900413978645879,4.108165423544932,1.5798984375735792,0.13900413978645879,4.108165423544932,0.3695,20000,90000,90000,30000,0
14,10,3,0.1948717100000001,0.01,0.7000000000000001,16.124845090726495,0.12785174481851913,4.015887636686045,1.6124845090726496,0.12785174481851913,4.015887636686045,0.42675,20000,84000,84000,24000,0
15,10,3,0.2143588810000001,0.01,0.7000000000000001,16.122033659749782,0.14076067607042134,4.2333135886954665,1.6122033659749782,0.14076067607042134,4.2333135886954665,0.3659,20000,86000,86000,26000,0
16,10,3,0.1948717100000001,0.01,0.7000000000000001,16.01109774853952,0.2157950076809047,6.224597741985235,1.601109774853952,0.2157950076809047,6.224597741985235,0.42325,20000,82000,82000,22000,0
1,10,3,0.17715610000000007,0.01,0.8,17.040650196339644,0.2236030936823456,11.13198169258385,1.7040650196339644,0.2236030936823456,11.13198169258385,0.42365,20000,86000,86000,26000,0
2,10,3,0.17715610000000007,0.01,0.8,16.491151470691374,0.21913488987625887,11.75326528717028,1.6491151470691374,0.21913488987625887,11.75326528717028,0.42155,20000,80000,80000,20000,0
3,10,3,0.17715610000000007,0.01,0.8,16.664677031504667,0.19046891652091374,10.988251542044793,1.6664677031504667,0.19046891652091374,10.988251542044793,0.43475,20000,80000,80000,20000,0
4,10,3,0.1948717100000001,0.01,0.8,16.161037711988545,0.3142622858442684,12.971695443664998,1.6161037711988544,0.3142622858442684,12.971695443664998,0.37655,20000,86000,86000,26000,0
5,10,3,0.1948717100000001,0.01,0.8,16.500222681178855,0.2155324819437498,10.799661396608997,1.6500222681178855,0.2155324819437498,10.799661396608997,0.3777,20000,84000,84000,24000,0
6,10,3,0.17715610000000007,0.01,0.8,16.6386550807352,0.24615843703023235,11.188031092237054,1.66386550807352,0.24615843703023235,11.188031092237054,0.4234,20000,80000,80000,20000,0
7,10,3,0.1948717100000001,0.01,0.8,16.48237643831721,0.2193046568869376,10.159242499913944,1.648237643831721,0.2193046568869376,10.159242499913944,0.38325,20000,86000,86000,26000,0
8,10,3,0.1948717100000001,0.01,0.8,16.72269463082629,0.2258742966921475,9.990095924704235,1.672269463082629,0.2258742966921475,9.990095924704235,0.3834,20000,86000,86000,26000,0
9,10,3,0.1948717100000001,0.01,0.8,16.71784186134986,0.23046475564559357,9.495390419698595,1.671784186134986,0.23046475564559357,9.495390419698595,0.38665,20000,88000,88000,28000,0
10,10,3,0.1948717100000001,0.01,0.8,16.159891191272994,0.3118043930264565,14.118436298321456,1.6159891191272995,0.3118043930264565,14.118436298321456,0.37145,20000,84000,84000,24000,0
11,10,3,0.1948717100000001,0.01,0.8,16.621632456756004,0.22305286180967734,9.202458453573058,1.6621632456756004,0.22305286180967734,9.202458453573058,0.3798,20000,82000,82000,22000,0
12,10,3,0.1948717100000001,0.01,0.8,16.51586841821952,0.2124864035286619,9.86367142193825,1.651586841821952,0.2124864035286619,9.86367142193825,0.3831,20000,86000,86000,26000,0
13,10,3,0.17715610000000007,0.01,0.8,16.660201311533058,0.22948456680078497,11.959477348864766,1.6660201311533058,0.22948456680078497,11.959477348864766,0.44315,20000,80000,80000,20000,0
14,10,3,0.1948717100000001,0.01,0.8,16.404412078811987,0.27589828213880213,11.404256347954913,1.6404412078811987,0.27589828213880213,11.404256347954913,0.37835,20000,82000,82000,22000,0
15,10,3,0.17715610000000007,0.01,0.8,16.86593434005124,0.21949100616220515,10.612598761437255,1.686593434005124,0.21949100616220515,10.612598761437255,0.4307,20000,82000,82000,22000,0
16,10,3,0.17715610000000007,0.01,0.8,16.740581411938436,0.22979220760915772,11.181880079691382,1.6740581411938436,0.22979220760915772,11.181880079691382,0.4344,20000,80000,80000,20000,0
1,10,3,0.17715610000000007,0.01,0.9,17.994649106149694,0.24104936178559544,13.276250360511312,1.7994649106149694,0.24104936178559544,13.276250360511312,0.4044,20000,84000,84000,24000,0
2,10,3,0.17715610000000007,0.01,0.9,17.717165274284536,0.25112223761274094,14.489662715322709,1.7717165274284536,0.25112223761274094,14.489662715322709,0.39765,20000,82000,82000,22000,0
3,10,3,0.17715610000000007,0.01,0.9,17.79077118281208,0.24199618020292407,14.385164180503637,1.779077118281208,0.24199618020292407,14.385164180503637,0.40375,20000,82000,82000,22000,0
4,10,3,0.17715610000000007,0.01,0.9,18.07954392161582,0.23698612931638754,12.6386713541076,1.807954392161582,0.23698612931638754,12.6386713541076,0.40565,20000,82000,82000,22000,0
5,10,3,0.17715610000000007,0.01,0.9,17.848232712431333,0.23120335952430587,13.223081446067795,1.7848232712431333,0.23120335952430587,13.223081446067795,0.38625,20000,80000,80000,20000,0
6,10,3,0.17715610000000007,0.01,0.9,17.49984703850991,0.3666955476379159,18.983451256061244,1.7499847038509908,0.3666955476379159,18.983451256061244,0.39555,20000,82000,82000,22000,0
7,10,3,0.17715610000000007,0.01,0.9,18.06081504011194,0.2987196718094304,14.501856185350903,1.806081504011194,0.2987196718094304,14.501856185350903,0.41045,20000,82000,82000,22000,0
8,10,3,0.16105100000000006,0.01,0.9,17.96566888171484,0.26696802594800123,15.845541540056274,1.796566888171484,0.26696802594800123,15.845541540056274,0.4634,20000,78000,78000,18000,0
9,10,3,0.17715610000000007,0.01,0.9,17.062227007847905,0.3889562332789783,21.45896946282238,1.7062227007847905,0.3889562332789783,21.45896946282238,0.3941,20000,84000,84000,24000,0
10,10,3,0.17715610000000007,0.01,0.9,17.23298728342379,0.3413563408317213,21.7722071610919,1.7232987283423788,0.3413563408317213,21.7722071610919,0.39715,20000,80000,80000,20000,0
11,10,3,0.17715610000000007,0.01,0.9,17.95372958072855,0.23688084142560947,14.426101193671684,1.7953729580728548,0.23688084142560947,14.426101193671684,0.40975,20000,82000,82000,22000,0
12,10,3,0.17715610000000007,0.01,0.9,17.57394374223323,0.24330000879309258,14.91990411471221,1.757394374223323,0.24330000879309258,14.91990411471221,0.3949,20000,82000,82000,22000,0
13,10,3,0.1948717100000001,0.01,0.9,17.659093225826474,0.27757019440632136,12.769662598505079,1.7659093225826474,0.27757019440632136,12.769662598505079,0.3559,20000,82000,82000,22000,0
14,10,3,0.17715610000000007,0.01,0.9,17.635883625688876,0.22542613859720756,17.250377025333307,1.7635883625688877,0.22542613859720756,17.250377025333307,0.40345,20000,80000,80000,20000,0
15,10,3,0.17715610000000007,0.01,0.9,17.302229505358227,0.2722060974545345,16.780874548521865,1.7302229505358226,0.2722060974545345,16.780874548521865,0.39215,20000,80000,80000,20000,0
16,10,3,0.17715610000000007,0.01,0.9,17.534713819914153,0.27254344297154814,18.16856478027728,1.7534713819914152,0.27254344297154814,18.16856478027728,0.3994,20000,82000,82000,22000,0
1,10,3,0.17715610000000007,0.01,1.0,18.538484221596452,0.4364661514187626,23.53673722970035,1.8538484221596452,0.4364661514187626,23.53673722970035,0.3625,20000,82000,82000,22000,0
2,10,3,0.16105100000000006,0.01,1.0,18.730273148085573,0.4523954406722777,26.666604745119628,1.8730273148085572,0.4523954406722777,26.666604745119628,0.4271,20000,78000,78000,18000,0
3,10,3,0.16105100000000006,0.01,1.0,18.185020721487952,0.39313186245690945,26.70753835943526,1.8185020721487952,0.39313186245690945,26.70753835943526,0.41725,20000,78000,78000,18000,0
4,10,3,0.17715610000000007,0.01,1.0,18.78312096169905,0.3260458506533069,23.48626450443834,1.8783120961699051,0.3260458506533069,23.48626450443834,0.3812,20000,86000,86000,26000,0
